bedrooms,bathrooms,sqft_living,lat,long
3,2.5,1270,47.6697,-122.392
3,3.0,1380,47.6692,-122.39
4,2.5,2240,47.6143,-122.017
4,2.5,2490,47.6161,-122.021
4,3.5,5830,47.5986,-121.949
5,4.25,6070,47.5954,-121.95
4,2.75,3320,47.5607,-122.031
4,1.5,1100,47.7,-122.175
5,1.5,1750,47.6995,-122.174
3,1.75,2000,47.697,-122.175
3,2.0,1360,47.7365,-122.324
3,2.5,2100,47.7412,-122.168
4,2.5,2470,47.7728,-122.271
2,2.5,2160,47.7017,-122.023
2,2.0,2280,47.7103,-122.027
2,2.0,1350,47.7094,-122.03
2,2.0,1350,47.7106,-122.03
2,2.5,2395,47.7114,-122.029
2,2.5,2210,47.7114,-122.03
2,2.5,3360,47.7112,-122.033
2,2.0,1660,47.7094,-122.031
2,2.0,1920,47.7107,-122.031
2,2.0,1870,47.7101,-122.031
2,2.0,1560,47.7111,-122.032
2,2.5,2680,47.717,-122.026
2,1.75,1670,47.7123,-122.027
2,1.75,1350,47.7141,-122.032
2,2.0,1870,47.7142,-122.033
2,2.5,1900,47.7132,-122.034
2,2.0,1300,47.7132,-122.033
2,1.75,1510,47.7136,-122.031
2,2.0,1680,47.7136,-122.03
2,2.0,1690,47.7133,-122.031
2,1.75,1680,47.7132,-122.032
2,1.75,1660,47.713,-122.033
2,1.75,1810,47.7177,-122.034
2,2.5,1900,47.7175,-122.034
2,1.75,1930,47.7173,-122.034
2,2.0,1340,47.7175,-122.033
2,1.75,1350,47.7176,-122.033
2,2.0,1580,47.7174,-122.032
3,2.5,3360,47.7037,-122.016
2,2.0,1300,47.703,-122.015
2,2.5,1900,47.7029,-122.015
2,2.0,1930,47.7054,-122.011
2,2.5,2280,47.7065,-122.013
3,2.5,2300,47.7067,-122.013
2,1.75,1510,47.7073,-122.012
2,2.0,1510,47.7076,-122.013
2,2.0,1300,47.7078,-122.013
2,2.0,1870,47.7082,-122.015
2,2.5,2300,47.7087,-122.015
2,2.0,1570,47.709,-122.017
2,2.5,2680,47.7078,-122.019
3,3.5,2800,47.7095,-122.022
2,2.0,1560,47.7086,-122.019
2,2.5,1900,47.7082,-122.019
3,2.0,1510,47.7225,-122.029
2,2.5,2320,47.7226,-122.03
2,2.5,2390,47.7243,-122.032
2,2.5,2170,47.7242,-122.032
2,2.5,2305,47.7203,-122.024
2,2.0,1200,47.7199,-122.022
2,2.0,1930,47.7191,-122.022
2,1.75,1930,47.7196,-122.022
2,2.0,1870,47.7195,-122.022
2,2.0,1680,47.7194,-122.022
2,2.0,1200,47.72,-122.024
2,1.75,1510,47.7191,-122.023
2,2.0,1300,47.7193,-122.024
2,2.25,2290,47.7199,-122.025
2,2.75,2700,47.7187,-122.024
3,2.75,2690,47.7185,-122.024
2,2.5,2170,47.7161,-122.014
2,2.5,2380,47.717,-122.02
2,2.5,2300,47.7196,-122.02
3,2.5,1810,47.7169,-122.02
2,2.0,1340,47.7182,-122.022
3,2.0,1440,47.7188,-122.024
2,2.0,1850,47.7101,-122.014
2,2.0,1680,47.7088,-122.015
2,1.75,1350,47.7091,-122.015
2,1.75,1440,47.7092,-122.015
2,2.5,2380,47.7095,-122.019
2,2.0,1440,47.709,-122.019
2,2.0,1510,47.709,-122.018
3,2.5,2310,47.7116,-122.019
2,2.5,2170,47.7112,-122.019
3,2.0,1870,47.7106,-122.02
3,1.0,1530,47.535,-122.289
3,1.0,1920,47.5346,-122.286
3,1.75,1440,47.471,-122.262
2,1.0,2160,47.4702,-122.261
3,2.0,1650,47.4707,-122.26
3,2.5,1530,47.7385,-122.25
3,1.5,1650,47.7471,-122.352
4,2.5,3690,47.5872,-121.972
4,2.5,3610,47.5868,-121.974
3,2.75,2940,47.5879,-121.973
5,3.5,3500,47.5887,-121.974
4,2.5,2880,47.5879,-121.973
4,2.5,3130,47.5878,-121.976
4,2.5,3730,47.587,-121.976
4,2.75,2830,47.5903,-121.986
4,2.5,2500,47.5912,-121.986
4,2.75,3780,47.589,-121.983
4,3.5,3950,47.5945,-121.981
4,2.5,2810,47.5943,-121.981
4,2.75,3540,47.5945,-121.982
4,2.5,4080,47.5933,-121.982
4,2.5,3090,47.5932,-121.983
4,2.75,2830,47.595,-121.986
4,2.5,2927,47.5948,-121.983
4,2.5,3840,47.5953,-121.986
4,2.75,3790,47.5976,-121.983
4,2.5,3560,47.6002,-121.98
4,3.5,4610,47.6011,-121.983
4,2.75,2820,47.6,-121.977
4,2.75,2660,47.5993,-121.977
4,2.75,2810,47.5985,-121.977
3,2.5,2840,47.6006,-121.978
4,3.5,3080,47.5992,-121.972
4,3.5,2690,47.599,-121.973
4,2.5,2770,47.5997,-121.973
4,3.5,3080,47.6007,-121.974
4,2.5,3290,47.5994,-121.975
4,2.5,3290,47.5981,-121.976
4,2.5,3290,47.598,-121.972
5,2.75,3390,47.5977,-121.981
4,2.5,3290,47.5961,-121.98
4,3.0,3240,47.5919,-121.975
5,4.0,4360,47.5923,-121.973
5,3.5,4280,47.5941,-121.973
4,3.5,3860,47.5934,-121.974
4,3.5,3560,47.5929,-121.974
4,2.75,3530,47.5975,-121.985
4,2.5,4190,47.4394,-122.114
3,2.5,1900,47.4391,-122.117
3,2.5,2230,47.4388,-122.117
3,2.5,2230,47.4386,-122.116
3,2.5,2480,47.4389,-122.116
5,2.0,1700,47.549,-122.305
3,1.75,2190,47.3063,-122.223
2,1.0,1060,47.3066,-122.223
2,2.0,1680,47.3065,-122.222
5,2.75,2920,47.3072,-122.221
4,2.0,2170,47.3046,-122.22
6,2.75,3240,47.3054,-122.221
4,2.75,2414,47.3046,-122.222
3,2.25,1410,47.3983,-122.31
4,2.5,2050,47.398,-122.31
3,2.5,2340,47.3608,-122.194
4,2.5,1850,47.3618,-122.195
3,2.5,1650,47.3603,-122.19
4,2.5,1850,47.359,-122.191
3,2.5,1650,47.36,-122.194
3,2.5,1560,47.457,-122.27
5,1.0,1590,47.5752,-122.381
2,1.5,1850,47.5742,-122.379
2,1.0,1290,47.6393,-122.301
5,2.75,2350,47.6388,-122.3
4,2.5,3940,47.6374,-122.299
4,2.0,1710,47.6373,-122.3
5,2.5,2750,47.6364,-122.3
4,2.25,2100,47.6359,-122.3
2,1.5,1790,47.6367,-122.301
4,1.5,2550,47.636,-122.301
2,1.75,1240,47.6689,-122.314
3,1.5,1740,47.7402,-122.255
4,2.5,2420,47.7397,-122.259
3,2.75,1950,47.7401,-122.258
4,1.75,2190,47.7396,-122.256
3,1.5,1440,47.7394,-122.252
3,1.5,1590,47.7394,-122.252
4,2.0,1800,47.6388,-122.302
4,2.25,2940,47.6381,-122.304
4,2.75,2250,47.6382,-122.307
3,2.25,2610,47.638,-122.306
3,1.75,2050,47.6374,-122.304
3,1.0,1660,47.6362,-122.302
4,1.75,2180,47.636,-122.302
3,2.25,1860,47.7318,-121.982
2,1.75,1570,47.6215,-122.201
2,2.25,2200,47.6213,-122.2
3,2.5,2030,47.6213,-122.2
2,1.75,1570,47.6215,-122.2
3,1.5,1110,47.5929,-122.306
2,2.5,1370,47.7055,-122.342
2,1.75,1340,47.7053,-122.343
2,2.75,1370,47.7053,-122.342
3,1.75,2430,47.6971,-122.391
4,1.75,2290,47.5045,-122.369
4,1.75,1490,47.3894,-122.166
3,2.5,2350,47.3126,-122.364
3,2.25,1940,47.3133,-122.364
3,2.25,1950,47.3127,-122.362
4,2.75,2640,47.3135,-122.369
3,1.75,1760,47.3129,-122.369
3,1.75,2380,47.3143,-122.37
3,2.25,2420,47.3112,-122.376
4,1.75,1960,47.3111,-122.379
4,1.75,1960,47.3109,-122.377
5,1.75,1930,47.3109,-122.376
4,1.75,1960,47.3131,-122.383
4,2.25,2930,47.3103,-122.382
3,1.75,1680,47.3112,-122.378
3,2.25,2210,47.3085,-122.381
4,1.75,1490,47.3099,-122.379
4,2.25,1900,47.3102,-122.381
5,2.75,3130,47.3099,-122.384
4,2.5,1750,47.3149,-122.386
3,2.25,1980,47.3149,-122.378
5,2.5,2344,47.3185,-122.377
4,2.25,2180,47.317,-122.378
4,2.25,2090,47.3178,-122.38
4,1.75,2160,47.3165,-122.382
4,2.5,2550,47.3165,-122.386
4,2.25,3340,47.317,-122.385
4,2.75,3430,47.3183,-122.382
4,1.75,1670,47.3193,-122.383
3,2.0,1470,47.3191,-122.385
4,1.75,2020,47.3202,-122.384
4,2.25,1720,47.3192,-122.385
4,2.5,3490,47.3198,-122.386
2,1.75,1950,47.3161,-122.382
3,2.25,1850,47.3146,-122.379
4,2.75,2930,47.3227,-122.384
4,2.75,2330,47.3203,-122.385
3,1.75,1790,47.3213,-122.385
3,1.5,1760,47.4085,-122.195
4,2.5,2190,47.3131,-122.392
4,2.25,2000,47.3125,-122.387
4,2.25,2300,47.313,-122.388
3,1.75,1450,47.3093,-122.385
4,1.75,1930,47.3078,-122.386
3,2.5,1850,47.3063,-122.384
4,2.75,1770,47.3074,-122.385
3,1.75,1820,47.3074,-122.385
4,2.25,2150,47.3045,-122.378
3,1.75,1740,47.3054,-122.38
3,2.25,2140,47.306,-122.379
4,1.75,1980,47.3071,-122.381
3,1.75,2270,47.3077,-122.381
3,2.25,1960,47.2977,-122.374
3,1.75,1360,47.2983,-122.374
3,1.75,1980,47.3104,-122.394
4,2.25,1860,47.3114,-122.395
4,2.25,2490,47.3115,-122.396
3,1.75,1220,47.3111,-122.396
3,1.75,1680,47.3107,-122.397
4,2.25,2010,47.3086,-122.396
3,2.25,2060,47.5402,-122.231
3,1.75,1350,47.4378,-122.279
4,2.5,2510,47.6981,-122.099
4,3.0,2420,47.4693,-122.266
4,2.5,2600,47.336,-122.304
3,1.0,1050,47.4043,-122.202
3,1.0,1050,47.4038,-122.203
3,1.0,1530,47.404,-122.203
3,2.5,2030,47.4024,-122.216
2,1.0,970,47.4025,-122.201
3,1.0,1060,47.4936,-122.165
5,3.25,4290,47.6439,-122.302
3,2.0,1840,47.6428,-122.302
4,2.5,1940,47.6427,-122.304
4,2.25,2190,47.6419,-122.306
3,2.0,1410,47.5541,-122.317
3,1.0,1040,47.6738,-122.063
3,1.0,1280,47.6827,-122.059
3,1.0,1230,47.6829,-122.06
3,2.0,1240,47.6614,-122.06
3,1.0,1150,47.6614,-122.056
3,1.0,1250,47.6625,-122.059
3,1.0,1250,47.6625,-122.059
2,2.0,1090,47.6341,-122.342
1,1.0,630,47.6342,-122.342
4,2.0,1890,47.6633,-122.287
3,1.75,1210,47.6621,-122.288
2,1.0,980,47.6645,-122.288
3,1.75,1990,47.664,-122.287
4,1.75,1890,47.6751,-122.289
4,1.75,1640,47.6684,-122.314
3,1.0,1590,47.662,-122.326
4,3.0,2490,47.6628,-122.326
2,1.75,1640,47.6645,-122.326
4,2.0,1530,47.6645,-122.325
6,3.0,2020,47.6648,-122.324
3,1.0,1340,47.6633,-122.324
4,1.0,1260,47.6644,-122.324
2,1.0,870,47.6697,-122.29
2,1.75,1300,47.6687,-122.288
2,1.0,1100,47.6701,-122.286
5,2.75,3100,47.7188,-122.281
3,3.0,2150,47.7183,-122.285
3,1.75,1560,47.7175,-122.288
5,3.5,4390,47.7174,-122.282
4,2.75,4110,47.717,-122.281
2,1.0,1670,47.7152,-122.282
2,1.75,1210,47.7148,-122.282
2,1.0,910,47.7153,-122.284
2,1.0,670,47.7145,-122.285
6,2.25,2660,47.7142,-122.286
3,1.0,1830,47.7139,-122.288
3,1.0,1370,47.7156,-122.291
2,1.75,1200,47.7175,-122.292
3,2.25,1330,47.7177,-122.292
3,2.0,1290,47.7161,-122.295
3,3.5,1320,47.7162,-122.294
6,3.0,2630,47.7166,-122.293
3,1.5,1280,47.7162,-122.293
9,4.0,4620,47.6684,-122.309
9,3.0,2820,47.6654,-122.307
5,1.75,2290,47.664,-122.31
4,2.75,2580,47.6753,-122.304
4,2.0,2710,47.6756,-122.305
4,3.0,2720,47.6756,-122.306
5,3.0,2710,47.6754,-122.307
6,2.0,2570,47.6754,-122.307
3,1.5,1630,47.6756,-122.308
5,2.25,2610,47.6757,-122.309
4,2.5,2030,47.6753,-122.311
4,2.5,2910,47.6745,-122.31
3,1.75,1960,47.6746,-122.312
4,1.75,2660,47.6743,-122.308
3,2.0,1820,47.6717,-122.295
3,2.0,1460,47.67,-122.295
4,2.75,2100,47.6691,-122.294
3,1.5,1470,47.6693,-122.291
4,2.5,2570,47.6701,-122.291
3,1.75,2300,47.7588,-122.27
4,2.5,2800,47.7596,-122.269
3,1.75,2250,47.7619,-122.268
3,2.5,2690,47.7605,-122.267
5,2.0,1760,47.7597,-122.263
4,2.5,2650,47.7684,-122.254
4,2.5,1850,47.7227,-122.16
3,2.5,1710,47.7232,-122.161
2,1.0,870,47.7243,-122.161
2,1.0,930,47.7242,-122.161
3,2.25,1420,47.7245,-122.163
3,2.25,1440,47.7257,-122.162
3,1.5,1370,47.7253,-122.164
3,2.5,2480,47.771,-122.166
4,2.5,2570,47.5483,-122.261
4,3.25,2557,47.5449,-122.262
4,2.5,3620,47.5604,-122.027
4,2.5,3570,47.5617,-122.03
3,2.5,3090,47.5602,-122.03
4,3.25,7420,47.4548,-121.764
3,2.5,2780,47.4496,-121.766
1,2.0,1780,47.4506,-121.768
3,1.0,1590,47.5509,-122.261
3,1.0,1600,47.5507,-122.261
4,3.0,3380,47.5501,-122.261
2,2.5,2720,47.5499,-122.264
4,2.5,2330,47.5916,-122.148
3,2.0,2420,47.3666,-121.978
3,1.75,1540,47.749,-122.351
3,1.75,1330,47.4403,-122.271
3,2.25,1750,47.4571,-122.272
3,2.5,1200,47.5894,-122.315
4,2.25,2300,47.5895,-122.311
2,1.5,1620,47.5892,-122.309
3,2.5,1590,47.5893,-122.309
4,1.5,1840,47.406,-122.318
5,3.0,3110,47.7463,-122.213
3,2.5,2280,47.7453,-122.213
5,3.5,3150,47.7469,-122.217
3,3.25,3050,47.7445,-122.214
2,1.0,910,47.2777,-122.252
3,1.0,1010,47.2699,-122.255
4,2.5,2163,47.2736,-122.251
4,1.0,1610,47.2751,-122.252
3,1.0,1150,47.2749,-122.252
2,2.75,1590,47.2786,-122.25
3,2.5,2217,47.2776,-122.251
4,2.5,2440,47.3895,-122.222
3,3.25,2760,47.3895,-122.221
4,2.5,2683,47.6982,-122.138
3,2.25,2040,47.6976,-122.137
3,1.75,1680,47.4631,-122.126
3,2.25,1780,47.4622,-122.127
4,2.25,1740,47.463,-122.125
4,2.25,2810,47.4585,-122.13
3,2.5,2150,47.4627,-122.129
3,2.5,2150,47.4621,-122.129
3,2.5,2200,47.4624,-122.132
3,2.0,1840,47.4626,-122.132
3,2.5,2130,47.4623,-122.13
4,2.75,2730,47.3608,-122.043
4,2.5,1820,47.3845,-122.029
4,2.5,1820,47.3845,-122.032
4,2.5,1820,47.3862,-122.029
3,2.25,1860,47.3879,-122.031
3,2.5,2020,47.3848,-122.033
4,2.5,1940,47.3843,-122.032
2,1.5,1240,47.6104,-122.112
2,1.5,1290,47.6118,-122.116
3,2.0,1810,47.6112,-122.115
3,2.75,1980,47.6109,-122.114
2,2.25,1800,47.6104,-122.113
3,1.0,1200,47.3864,-122.287
3,1.5,1180,47.3838,-122.287
6,2.5,2000,47.3841,-122.288
5,1.5,1710,47.3839,-122.288
4,1.5,2130,47.383,-122.288
3,1.0,940,47.3838,-122.289
4,2.5,2400,47.3869,-122.033
4,2.5,2830,47.3888,-122.032
4,2.5,2980,47.3895,-122.033
4,2.25,2200,47.3895,-122.034
4,2.25,2190,47.3896,-122.034
4,2.5,2590,47.3883,-122.035
4,2.5,2835,47.3878,-122.034
3,1.0,1480,47.4585,-122.283
4,2.75,2180,47.4961,-122.366
3,1.5,2000,47.387,-122.281
5,2.5,2300,47.6875,-122.122
4,2.75,2090,47.6872,-122.123
4,2.0,2800,47.6869,-122.126
4,2.5,2540,47.4608,-122.215
3,1.0,1160,47.6391,-122.205
3,1.5,1790,47.6387,-122.207
3,1.75,1480,47.638,-122.206
4,2.75,2220,47.6381,-122.205
3,2.25,1990,47.6801,-122.115
4,2.25,2020,47.6801,-122.114
3,2.75,2810,47.6796,-122.114
3,1.5,2400,47.6888,-122.126
4,2.25,1960,47.6887,-122.124
2,2.5,1570,47.534,-122.365
4,1.0,1470,47.4819,-122.289
3,1.75,1580,47.4807,-122.29
3,1.0,900,47.4807,-122.289
4,2.0,2030,47.4806,-122.287
4,2.0,1870,47.1985,-122.001
2,2.75,2090,47.4145,-122.44
3,1.75,1890,47.4137,-122.439
3,3.0,3290,47.504,-122.464
2,1.0,1240,47.5026,-122.465
3,1.75,1860,47.5051,-122.461
2,1.0,990,47.5013,-122.463
4,2.0,2280,47.5003,-122.465
3,0.75,920,47.4781,-122.49
3,1.75,1330,47.3411,-122.219
3,2.75,1850,47.7128,-122.365
4,3.5,5844,47.3293,-122.364
4,3.25,3270,47.6966,-122.133
3,2.0,2260,47.4544,-122.204
3,1.75,1330,47.4605,-122.206
2,1.0,1060,47.4599,-122.205
3,2.5,1190,47.4556,-122.203
3,1.75,1840,47.456,-122.209
3,1.75,1520,47.457,-122.208
3,2.0,1530,47.4529,-122.207
3,2.25,2130,47.4537,-122.211
3,2.5,2330,47.4543,-122.21
3,2.5,2430,47.4546,-122.211
4,2.0,1630,47.6472,-122.362
2,2.0,1780,47.6474,-122.362
4,4.5,2690,47.7062,-122.311
3,1.5,1600,47.7109,-122.311
2,1.0,1270,47.7116,-122.311
3,2.5,2590,47.7113,-122.309
4,1.75,1600,47.7111,-122.309
2,1.75,1640,47.7068,-122.308
3,1.75,2120,47.7083,-122.308
3,1.0,2000,47.711,-122.308
3,1.0,1660,47.7105,-122.306
4,3.0,2280,47.711,-122.306
4,1.5,1380,47.7093,-122.306
4,2.25,2440,47.7061,-122.307
3,1.75,1720,47.7062,-122.304
3,2.0,1510,47.7053,-122.303
4,2.0,2120,47.7084,-122.303
3,2.25,1333,47.7058,-122.302
3,1.75,1740,47.7097,-122.303
3,1.5,1670,47.4404,-122.191
3,1.5,1460,47.7112,-122.357
3,1.5,1460,47.7112,-122.357
3,3.25,1210,47.7114,-122.356
3,3.25,1210,47.7114,-122.356
2,1.0,1060,47.7102,-122.356
3,1.0,1240,47.7115,-122.355
2,1.0,1130,47.7064,-122.355
3,2.5,2740,47.4597,-122.153
4,2.5,3390,47.332,-122.334
4,3.0,3080,47.334,-122.332
3,1.5,2170,47.6307,-122.088
6,2.75,2630,47.6309,-122.093
4,1.5,1960,47.6304,-122.097
4,1.75,2970,47.5907,-122.086
4,3.5,5220,47.592,-122.085
5,3.25,3240,47.6792,-122.273
3,2.5,2760,47.676,-122.272
2,1.5,1400,47.6768,-122.269
4,3.0,2590,47.6774,-122.267
4,2.5,3260,47.6772,-122.267
4,3.5,3590,47.6762,-122.267
2,1.0,1440,47.6778,-122.267
4,4.5,5770,47.677,-122.275
4,2.5,3200,47.6826,-122.274
3,1.75,1900,47.6821,-122.273
4,2.25,2110,47.6819,-122.272
3,1.75,1540,47.6782,-122.278
4,1.5,1950,47.6819,-122.271
3,2.5,1690,47.5528,-121.999
3,2.5,2010,47.5528,-121.999
4,2.5,1540,47.5526,-121.999
2,1.75,1210,47.5526,-121.998
4,2.5,1540,47.5524,-121.999
2,1.75,1210,47.5522,-121.999
2,1.75,1210,47.5519,-121.999
3,2.5,1690,47.5518,-121.998
3,2.5,1690,47.5521,-121.998
3,2.5,2010,47.5523,-121.998
3,2.5,1690,47.5524,-121.998
3,2.5,2010,47.5525,-121.998
2,2.25,2130,47.6792,-122.275
3,2.0,2870,47.6813,-122.275
3,1.75,2420,47.3301,-122.365
3,1.75,1520,47.3308,-122.365
3,1.75,1930,47.3317,-122.365
4,2.5,2510,47.6287,-122.089
3,3.25,3870,47.5545,-122.354
3,2.25,1413,47.4196,-122.193
3,2.5,2283,47.4221,-122.192
4,2.25,1763,47.4213,-122.194
3,2.0,1510,47.3912,-122.167
3,2.25,1650,47.3908,-122.167
5,1.0,1410,47.3054,-122.369
3,1.0,1270,47.305,-122.371
3,2.5,1520,47.7221,-122.162
3,2.5,1990,47.3872,-122.154
3,2.5,2110,47.3885,-122.154
3,2.5,2110,47.3875,-122.153
3,2.5,2110,47.3878,-122.153
3,2.5,1810,47.5764,-121.996
3,2.5,1810,47.5776,-121.996
3,2.5,1740,47.5772,-121.998
4,2.5,2963,47.3831,-122.185
4,2.5,2689,47.3799,-122.184
4,2.5,2689,47.3803,-122.184
5,2.5,3004,47.3801,-122.185
3,2.5,2080,47.5412,-122.286
4,2.5,2090,47.5403,-122.286
3,2.5,2200,47.5418,-122.287
3,2.5,1900,47.6075,-122.147
3,2.25,1990,47.4917,-122.167
3,2.25,1970,47.4907,-122.167
3,2.25,1870,47.4915,-122.167
4,1.0,1630,47.3052,-122.362
3,1.0,1100,47.3072,-122.363
3,1.0,1460,47.3086,-122.365
3,1.5,1420,47.3076,-122.362
3,1.0,970,47.3078,-122.365
3,1.0,990,47.3074,-122.371
3,1.0,1384,47.3062,-122.371
3,1.0,1290,47.3054,-122.371
3,1.0,1000,47.3056,-122.37
3,1.0,880,47.3056,-122.368
6,2.25,3206,47.369,-122.287
4,2.5,2229,47.3693,-122.286
3,2.5,1940,47.7511,-122.17
4,3.0,2500,47.3325,-122.168
3,2.25,1552,47.3205,-122.178
3,2.25,1422,47.3204,-122.178
3,2.25,1552,47.3198,-122.178
4,2.25,1677,47.32,-122.178
4,3.5,3660,47.7184,-122.156
4,2.5,1610,47.3351,-122.289
3,1.0,970,47.7335,-122.227
4,2.5,2400,47.4952,-122.178
4,2.0,2510,47.7438,-122.229
3,1.0,1070,47.7425,-122.23
5,3.5,3550,47.5484,-122.269
6,3.25,4920,47.5468,-122.267
3,1.0,1130,47.5491,-122.268
3,3.5,2630,47.5473,-122.016
4,2.75,2450,47.5471,-122.016
3,2.5,2010,47.545,-122.015
4,2.5,2502,47.2953,-122.265
4,2.5,3118,47.2931,-122.264
4,3.5,3906,47.2931,-122.264
4,2.5,3056,47.2905,-122.264
4,2.5,2628,47.2904,-122.264
3,2.5,1590,47.4367,-122.199
3,1.0,1180,47.4479,-122.176
3,1.0,1180,47.4249,-122.178
3,1.0,1180,47.4233,-122.177
2,1.0,1190,47.5094,-122.31
4,2.75,3230,47.3157,-122.251
4,2.5,3230,47.3183,-122.253
4,2.5,3040,47.6073,-122.015
4,2.5,3030,47.6075,-122.017
4,2.5,2670,47.6066,-122.016
3,2.5,2070,47.6036,-122.015
3,2.5,2080,47.6036,-122.014
5,1.75,2290,47.7577,-122.358
5,3.75,3940,47.6203,-122.212
3,2.5,2580,47.6199,-122.212
3,2.0,1890,47.6203,-122.21
4,3.75,5090,47.62,-122.207
3,1.5,1850,47.6194,-122.208
3,1.75,2430,47.6201,-122.209
4,2.25,3240,47.6182,-122.215
4,2.5,2780,47.6209,-122.216
4,2.0,2240,47.6177,-122.217
4,2.75,3190,47.6178,-122.214
3,1.75,1570,47.6389,-122.102
3,2.5,2550,47.5586,-122.121
3,2.25,2880,47.5575,-122.119
5,2.25,3060,47.5585,-122.117
4,2.5,3780,47.559,-122.118
3,2.5,1500,47.5605,-122.117
4,3.0,3130,47.5599,-122.118
3,2.5,2110,47.5628,-122.115
5,3.5,2770,47.5628,-122.114
5,3.25,3760,47.5654,-122.115
4,2.5,3320,47.5655,-122.114
3,2.5,2090,47.5651,-122.114
4,2.5,3700,47.5662,-122.108
3,2.25,3440,47.5647,-122.108
3,2.5,3420,47.5638,-122.105
3,1.75,1710,47.5563,-122.392
4,2.5,2180,47.6186,-122.288
3,3.25,2660,47.6186,-122.288
4,3.5,3600,47.6189,-122.286
4,3.0,2170,47.6742,-122.303
3,2.5,2480,47.684,-122.164
4,2.5,3480,47.6841,-122.161
4,2.5,2490,47.6836,-122.162
4,2.5,2150,47.3117,-122.083
4,2.25,1810,47.4362,-122.187
5,1.5,2050,47.436,-122.195
5,1.75,2810,47.4361,-122.193
4,2.25,2200,47.5818,-122.296
3,3.5,1970,47.5816,-122.296
3,2.0,1380,47.6074,-122.305
3,3.0,1500,47.6063,-122.305
3,3.5,1810,47.607,-122.305
4,3.5,1880,47.6053,-122.306
3,1.75,1320,47.6047,-122.305
3,2.25,1620,47.6051,-122.304
3,2.0,1560,47.605,-122.304
3,3.5,1710,47.6055,-122.305
3,2.25,1760,47.6073,-122.304
3,2.25,1450,47.6076,-122.304
4,3.0,3250,47.6104,-122.303
4,2.0,2180,47.6089,-122.303
8,5.0,2800,47.6086,-122.303
4,3.25,3320,47.691,-122.337
3,1.75,1830,47.4862,-122.224
3,2.5,2040,47.4867,-122.223
3,1.75,1890,47.4872,-122.223
4,2.25,1800,47.4874,-122.223
3,2.75,2280,47.6685,-122.335
4,1.0,1590,47.667,-122.335
4,2.0,1550,47.667,-122.336
4,1.0,1680,47.6667,-122.337
3,1.75,1610,47.6656,-122.335
3,1.75,1380,47.6652,-122.338
2,1.0,1440,47.6653,-122.338
2,1.5,1090,47.6652,-122.338
2,1.5,1090,47.6652,-122.338
2,1.0,860,47.6652,-122.338
3,2.0,1510,47.6804,-122.319
3,2.5,1660,47.6801,-122.322
4,1.5,2550,47.6811,-122.318
5,2.5,1970,47.7412,-122.354
4,2.5,2040,47.7413,-122.354
2,1.0,770,47.7407,-122.351
2,2.25,1950,47.739,-122.351
3,2.0,1630,47.6981,-122.376
3,1.0,1680,47.6993,-122.376
3,1.0,1680,47.7011,-122.375
3,1.0,1260,47.7,-122.375
3,1.75,1560,47.6981,-122.374
3,1.0,1260,47.7013,-122.373
3,1.0,1250,47.7622,-122.163
2,1.0,1680,47.7618,-122.162
3,2.5,2120,47.3843,-122.213
3,1.0,1380,47.3006,-122.223
4,2.75,2700,47.586,-122.383
4,1.5,2030,47.5855,-122.383
3,2.5,1690,47.5841,-122.383
3,2.0,2140,47.5846,-122.383
4,2.0,2660,47.7229,-122.359
2,1.0,1400,47.7228,-122.357
2,1.0,1350,47.7224,-122.358
3,1.75,2540,47.7219,-122.358
2,1.5,990,47.7218,-122.356
4,2.25,2230,47.7648,-122.33
4,2.25,2580,47.5674,-122.392
2,1.0,1000,47.5671,-122.394
4,3.0,2130,47.5683,-122.396
1,1.0,1660,47.6821,-122.388
2,1.0,860,47.6823,-122.388
3,1.75,1180,47.6825,-122.391
3,2.0,2150,47.6814,-122.392
3,1.5,1310,47.6821,-122.392
2,1.0,1040,47.6829,-122.393
5,2.0,2740,47.6819,-122.393
4,2.0,2490,47.5254,-122.392
3,1.75,1490,47.5257,-122.392
3,1.0,1290,47.5266,-122.392
2,1.5,1840,47.5281,-122.388
3,1.75,2060,47.5268,-122.388
2,1.0,2280,47.525,-122.389
2,1.0,1140,47.6554,-122.333
3,2.0,1990,47.6572,-122.333
2,1.0,970,47.6561,-122.332
3,1.0,1490,47.6549,-122.331
3,2.0,1760,47.6558,-122.331
2,1.0,1580,47.6541,-122.329
5,3.0,3320,47.6542,-122.331
4,1.5,1790,47.3774,-122.225
2,1.75,1560,47.3776,-122.228
3,1.75,1980,47.3745,-122.224
3,1.0,1200,47.3749,-122.225
3,1.5,1250,47.3719,-122.215
4,2.25,2820,47.6097,-122.287
4,3.75,3790,47.6264,-122.289
3,1.75,1610,47.6279,-122.287
4,3.5,4350,47.6277,-122.286
5,3.25,3710,47.6101,-122.047
4,1.5,2120,47.6024,-122.296
6,2.0,3080,47.6031,-122.296
2,2.0,1370,47.6021,-122.295
4,1.5,1100,47.6033,-122.295
6,1.75,2920,47.6024,-122.295
7,2.5,2580,47.6025,-122.294
4,2.5,1830,47.5186,-122.276
5,3.0,1980,47.5173,-122.275
3,2.0,2290,47.4672,-122.165
3,1.0,970,47.4688,-122.163
4,3.25,3230,47.6702,-122.3
5,2.0,2600,47.6691,-122.299
3,1.75,1640,47.6694,-122.3
3,1.75,1590,47.6668,-122.299
